step,time,distance,angle,eq0_force_distance,eq1_force_distance,eq2_force_distance,eq0_force_angle,eq1_force_angle,eq2_force_angle,eq0_impulse,eq1_impulse,eq2_impulse,diagnostics_flags,condition_number,condition_number_spectral,condition_gap,min_eigenvalue,max_eigenvalue,active_equations,drop_events_step,drop_index_mask_step,drop_events_total,recovery_events_step,recovery_steps_step,recovery_events_total,pending_drop_count,max_pending_steps_running
1199,4.196500,0.745522,0.333815,0.014447,0.000000,0.066397,-0.018855,0.000000,0.006214,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1199
1200,4.200000,0.745522,0.333815,0.014447,0.000000,0.066395,-0.018856,0.000000,0.006214,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1200
1201,4.203500,0.745522,0.333815,0.014447,0.000000,0.066393,-0.018856,0.000000,0.006213,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1201
1202,4.207000,0.745522,0.333815,0.014447,0.000000,0.066391,-0.018856,0.000000,0.006213,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1202
1203,4.210500,0.745522,0.333815,0.014446,0.000000,0.066389,-0.018857,0.000000,0.006212,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1203
1204,4.214000,0.745522,0.333815,0.014446,0.000000,0.066386,-0.018857,0.000000,0.006212,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1204
1205,4.217500,0.745522,0.333815,0.014446,0.000000,0.066384,-0.018858,0.000000,0.006211,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1205
1206,4.221000,0.745522,0.333815,0.014446,0.000000,0.066382,-0.018858,0.000000,0.006211,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1206
1207,4.224500,0.745522,0.333815,0.014446,0.000000,0.066380,-0.018858,0.000000,0.006210,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1207
1208,4.228000,0.745522,0.333815,0.014445,0.000000,0.066378,-0.018859,0.000000,0.006210,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1208
1209,4.231500,0.745522,0.333815,0.014445,0.000000,0.066376,-0.018859,0.000000,0.006209,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1209
1210,4.235000,0.745522,0.333815,0.014445,0.000000,0.066374,-0.018859,0.000000,0.006209,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1210
1211,4.238500,0.745522,0.333815,0.014445,0.000000,0.066372,-0.018860,0.000000,0.006208,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1211
1212,4.242000,0.745522,0.333815,0.014445,0.000000,0.066370,-0.018860,0.000000,0.006208,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1212
1213,4.245500,0.745522,0.333815,0.014444,0.000000,0.066368,-0.018860,0.000000,0.006207,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1213
1214,4.249000,0.745522,0.333815,0.014444,0.000000,0.066366,-0.018861,0.000000,0.006207,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1214
1215,4.252500,0.745522,0.333815,0.014444,0.000000,0.066364,-0.018861,0.000000,0.006206,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1215
1216,4.256000,0.745522,0.333815,0.014444,0.000000,0.066362,-0.018862,0.000000,0.006206,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1216
1217,4.259500,0.745522,0.333815,0.014444,0.000000,0.066360,-0.018862,0.000000,0.006205,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1217
1218,4.263000,0.745522,0.333815,0.014444,0.000000,0.066358,-0.018862,0.000000,0.006205,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1218
1219,4.266500,0.745522,0.333815,0.014443,0.000000,0.066357,-0.018863,0.000000,0.006204,0.000020,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1219
1220,4.270000,0.745522,0.333815,0.014443,0.000000,0.066355,-0.018863,0.000000,0.006204,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1220
1221,4.273500,0.745522,0.333815,0.014443,0.000000,0.066353,-0.018863,0.000000,0.006203,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1221
1222,4.277000,0.745522,0.333815,0.014443,0.000000,0.066351,-0.018864,0.000000,0.006203,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1222
1223,4.280500,0.745522,0.333815,0.014443,0.000000,0.066349,-0.018864,0.000000,0.006203,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1223
1224,4.284000,0.745522,0.333815,0.014442,0.000000,0.066347,-0.018864,0.000000,0.006202,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1224
1225,4.287500,0.745522,0.333815,0.014442,0.000000,0.066345,-0.018865,0.000000,0.006202,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1225
1226,4.291000,0.745522,0.333815,0.014442,0.000000,0.066343,-0.018865,0.000000,0.006201,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1226
1227,4.294500,0.745522,0.333815,0.014442,0.000000,0.066341,-0.018865,0.000000,0.006201,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1227
1228,4.298000,0.745522,0.333815,0.014442,0.000000,0.066340,-0.018866,0.000000,0.006200,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1228
1229,4.301500,0.745522,0.333815,0.014441,0.000000,0.066338,-0.018866,0.000000,0.006200,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1229
1230,4.305000,0.745522,0.333815,0.014441,0.000000,0.066336,-0.018866,0.000000,0.006199,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1230
1231,4.308500,0.745522,0.333815,0.014441,0.000000,0.066334,-0.018867,0.000000,0.006199,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1231
1232,4.312000,0.745522,0.333815,0.014441,0.000000,0.066332,-0.018867,0.000000,0.006198,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1232
1233,4.315500,0.745522,0.333815,0.014441,0.000000,0.066330,-0.018867,0.000000,0.006198,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1233
1234,4.319000,0.745522,0.333815,0.014441,0.000000,0.066329,-0.018868,0.000000,0.006198,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1234
1235,4.322500,0.745522,0.333815,0.014440,0.000000,0.066327,-0.018868,0.000000,0.006197,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1235
1236,4.326000,0.745522,0.333815,0.014440,0.000000,0.066325,-0.018868,0.000000,0.006197,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1236
1237,4.329500,0.745522,0.333815,0.014440,0.000000,0.066323,-0.018868,0.000000,0.006196,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1237
1238,4.333000,0.745522,0.333815,0.014440,0.000000,0.066321,-0.018869,0.000000,0.006196,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1238
1239,4.336500,0.745522,0.333815,0.014440,0.000000,0.066320,-0.018869,0.000000,0.006195,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1239
1240,4.340000,0.745522,0.333815,0.014439,0.000000,0.066318,-0.018869,0.000000,0.006195,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1240
1241,4.343500,0.745522,0.333815,0.014439,0.000000,0.066316,-0.018870,0.000000,0.006195,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1241
1242,4.347000,0.745522,0.333815,0.014439,0.000000,0.066315,-0.018870,0.000000,0.006194,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1242
1243,4.350500,0.745522,0.333815,0.014439,0.000000,0.066313,-0.018870,0.000000,0.006194,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1243
1244,4.354000,0.745522,0.333815,0.014439,0.000000,0.066311,-0.018871,0.000000,0.006193,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1244
1245,4.357500,0.745522,0.333815,0.014439,0.000000,0.066309,-0.018871,0.000000,0.006193,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1245
1246,4.361000,0.745522,0.333815,0.014438,0.000000,0.066308,-0.018871,0.000000,0.006193,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1246
1247,4.364500,0.745522,0.333815,0.014438,0.000000,0.066306,-0.018872,0.000000,0.006192,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1247
1248,4.368000,0.745522,0.333815,0.014438,0.000000,0.066304,-0.018872,0.000000,0.006192,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1248
1249,4.371500,0.745522,0.333815,0.014438,0.000000,0.066303,-0.018872,0.000000,0.006191,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1249
1250,4.375000,0.745522,0.333815,0.014438,0.000000,0.066301,-0.018872,0.000000,0.006191,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1250
1251,4.378500,0.745522,0.333815,0.014438,0.000000,0.066299,-0.018873,0.000000,0.006190,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1251
1252,4.382000,0.745522,0.333815,0.014437,0.000000,0.066298,-0.018873,0.000000,0.006190,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1252
1253,4.385500,0.745522,0.333815,0.014437,0.000000,0.066296,-0.018873,0.000000,0.006190,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1253
1254,4.389000,0.745522,0.333815,0.014437,0.000000,0.066294,-0.018874,0.000000,0.006189,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1254
1255,4.392500,0.745522,0.333815,0.014437,0.000000,0.066293,-0.018874,0.000000,0.006189,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1255
1256,4.396000,0.745522,0.333815,0.014437,0.000000,0.066291,-0.018874,0.000000,0.006188,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1256
1257,4.399500,0.745522,0.333815,0.014437,0.000000,0.066289,-0.018874,0.000000,0.006188,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1257
1258,4.403000,0.745522,0.333815,0.014436,0.000000,0.066288,-0.018875,0.000000,0.006188,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1258
1259,4.406500,0.745522,0.333815,0.014436,0.000000,0.066286,-0.018875,0.000000,0.006187,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1259
1260,4.410000,0.745522,0.333815,0.014436,0.000000,0.066285,-0.018875,0.000000,0.006187,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1260
1261,4.413500,0.745522,0.333815,0.014436,0.000000,0.066283,-0.018876,0.000000,0.006187,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1261
1262,4.417000,0.745522,0.333815,0.014436,0.000000,0.066281,-0.018876,0.000000,0.006186,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1262
1263,4.420500,0.745522,0.333815,0.014436,0.000000,0.066280,-0.018876,0.000000,0.006186,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1263
1264,4.424000,0.745522,0.333815,0.014435,0.000000,0.066278,-0.018876,0.000000,0.006185,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1264
1265,4.427500,0.745522,0.333815,0.014435,0.000000,0.066277,-0.018877,0.000000,0.006185,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1265
1266,4.431000,0.745522,0.333815,0.014435,0.000000,0.066275,-0.018877,0.000000,0.006185,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1266
1267,4.434500,0.745522,0.333815,0.014435,0.000000,0.066274,-0.018877,0.000000,0.006184,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1267
1268,4.438000,0.745522,0.333815,0.014435,0.000000,0.066272,-0.018877,0.000000,0.006184,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1268
1269,4.441500,0.745522,0.333815,0.014435,0.000000,0.066271,-0.018878,0.000000,0.006184,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1269
1270,4.445000,0.745522,0.333815,0.014435,0.000000,0.066269,-0.018878,0.000000,0.006183,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1270
1271,4.448500,0.745522,0.333815,0.014434,0.000000,0.066268,-0.018878,0.000000,0.006183,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1271
1272,4.452000,0.745522,0.333815,0.014434,0.000000,0.066266,-0.018879,0.000000,0.006182,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1272
1273,4.455500,0.745522,0.333815,0.014434,0.000000,0.066265,-0.018879,0.000000,0.006182,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1273
1274,4.459000,0.745522,0.333815,0.014434,0.000000,0.066263,-0.018879,0.000000,0.006182,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1274
1275,4.462500,0.745522,0.333815,0.014434,0.000000,0.066262,-0.018879,0.000000,0.006181,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1275
1276,4.466000,0.745522,0.333815,0.014434,0.000000,0.066260,-0.018880,0.000000,0.006181,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1276
1277,4.469500,0.745522,0.333815,0.014433,0.000000,0.066259,-0.018880,0.000000,0.006181,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1277
1278,4.473000,0.745522,0.333815,0.014433,0.000000,0.066257,-0.018880,0.000000,0.006180,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1278
1279,4.476500,0.745522,0.333815,0.014433,0.000000,0.066256,-0.018880,0.000000,0.006180,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1279
1280,4.480000,0.745522,0.333815,0.014433,0.000000,0.066254,-0.018881,0.000000,0.006180,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1280
1281,4.483500,0.745522,0.333815,0.014433,0.000000,0.066253,-0.018881,0.000000,0.006179,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1281
1282,4.487000,0.745522,0.333815,0.014433,0.000000,0.066251,-0.018881,0.000000,0.006179,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1282
1283,4.490500,0.745522,0.333815,0.014433,0.000000,0.066250,-0.018881,0.000000,0.006178,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1283
1284,4.494000,0.745522,0.333815,0.014432,0.000000,0.066248,-0.018882,0.000000,0.006178,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1284
1285,4.497500,0.745522,0.333815,0.014432,0.000000,0.066247,-0.018882,0.000000,0.006178,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1285
1286,4.501000,0.745522,0.333815,0.014432,0.000000,0.066246,-0.018882,0.000000,0.006177,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1286
1287,4.504500,0.745522,0.333815,0.014432,0.000000,0.066244,-0.018882,0.000000,0.006177,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1287
1288,4.508000,0.745522,0.333815,0.014432,0.000000,0.066243,-0.018883,0.000000,0.006177,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1288
1289,4.511500,0.745522,0.333815,0.014432,0.000000,0.066241,-0.018883,0.000000,0.006176,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1289
1290,4.515000,0.745522,0.333815,0.014432,0.000000,0.066240,-0.018883,0.000000,0.006176,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1290
1291,4.518500,0.745522,0.333815,0.014431,0.000000,0.066239,-0.018883,0.000000,0.006176,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1291
1292,4.522000,0.745522,0.333815,0.014431,0.000000,0.066237,-0.018884,0.000000,0.006175,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1292
1293,4.525500,0.745522,0.333815,0.014431,0.000000,0.066236,-0.018884,0.000000,0.006175,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1293
1294,4.529000,0.745522,0.333815,0.014431,0.000000,0.066235,-0.018884,0.000000,0.006175,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1294
1295,4.532500,0.745522,0.333815,0.014431,0.000000,0.066233,-0.018884,0.000000,0.006174,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1295
1296,4.536000,0.745522,0.333815,0.014431,0.000000,0.066232,-0.018884,0.000000,0.006174,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1296
1297,4.539500,0.745522,0.333815,0.014431,0.000000,0.066231,-0.018885,0.000000,0.006174,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1297
1298,4.543000,0.745522,0.333815,0.014430,0.000000,0.066229,-0.018885,0.000000,0.006173,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1298
1299,4.546500,0.745522,0.333815,0.014430,0.000000,0.066228,-0.018885,0.000000,0.006173,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1299
1300,4.550000,0.745522,0.333815,0.014430,0.000000,0.066227,-0.018885,0.000000,0.006173,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1300
1301,4.553500,0.745522,0.333815,0.014430,0.000000,0.066225,-0.018886,0.000000,0.006172,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1301
1302,4.557000,0.745522,0.333815,0.014430,0.000000,0.066224,-0.018886,0.000000,0.006172,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1302
1303,4.560500,0.745522,0.333815,0.014430,0.000000,0.066223,-0.018886,0.000000,0.006172,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1303
1304,4.564000,0.745522,0.333815,0.014430,0.000000,0.066221,-0.018886,0.000000,0.006171,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1304
1305,4.567500,0.745522,0.333815,0.014430,0.000000,0.066220,-0.018887,0.000000,0.006171,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1305
1306,4.571000,0.745522,0.333815,0.014429,0.000000,0.066219,-0.018887,0.000000,0.006171,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1306
1307,4.574500,0.745522,0.333815,0.014429,0.000000,0.066217,-0.018887,0.000000,0.006171,0.000021,0.000000,0.000005,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,1307
